	1.530	1.540	1.550	1.560	1.570
11.7	0.0095367424	0.0074124842	0.0055403861	0.0039224492	0.0025630026
11.8	0.0125071858	0.0100382115	0.0078215854	0.0058585348	0.0041518782
11.9	0.0158742054	0.0130569688	0.0104919606	0.0081797143	0.0061215999
12.0	0.0196350622	0.0164663344	0.0135493999	0.0108841782	0.0084706546
12.1	0.0237866967	0.0202635735	0.0169914854	0.0139698185	0.0111972383
12.2	0.0283257316	0.0244456399	0.0208154947	0.0174342300	0.0142992567
12.3	0.0332484744	0.0290091790	0.0250184038	0.0212747123	0.0177743273
12.4	0.0385509205	0.0339505298	0.0295968888	0.0254882718	0.0216197810
12.5	0.0442287562	0.0392657285	0.0345473288	0.0300716240	0.0258326642
12.6	0.0502773628	0.0449505114	0.0398658086	0.0350211964	0.0304097412
12.7	0.0566918196	0.0510003182	0.0455481223	0.0403331309	0.0353474965
12.8	0.0634669086	0.0574102959	0.0515897760	0.0460032868	0.0406421376
12.9	0.0705971182	0.0641753025	0.0579859915	0.0520272445	0.0462895979
13.0	0.0780766479	0.0712899112	0.0647317106	0.0584003082	0.0522855397
13.1	0.0858994133	0.0787484148	0.0718215982	0.0651175104	0.0586253578
13.2	0.0940590505	0.0865448302	0.0792500475	0.0721736151	0.0653041828
13.3	0.1025489216	0.0946729034	0.0870111835	0.0795631222	0.0723168849
13.4	0.1113621201	0.1031261140	0.0950988685	0.0872802717	0.0796580780
13.5	0.1204914766	0.1118976810	0.1035067062	0.0953190482	0.0873221235
13.6	0.1299295644	0.1209805681	0.1122280474	0.1036731857	0.0953031350
13.7	0.1396687054	0.1303674892	0.1212559947	0.1123361721	0.1035949825
13.8	0.1497009771	0.1400509141	0.1305834084	0.1213012549	0.1121912973
13.9	0.1600182180	0.1500230750	0.1402029120	0.1305614460	0.1210854770
14.0	0.1706120353	0.1602759724	0.1501068978	0.1401095272	0.1302706903
14.1	0.1814738108	0.1708013816	0.1602875332	0.1499380559	0.1397398823
14.2	0.1925947085	0.1815908593	0.1707367670	0.1600393709	0.1494857800
14.3	0.2039656815	0.1926357504	0.1814463353	0.1704055985	0.1595008981
14.4	0.2155774797	0.2039271949	0.1924077685	0.1810286583	0.1697775442
14.5	0.2274206568	0.2154561348	0.2036123977	0.1919002699	0.1803078252
14.6	0.2394855783	0.2272133220	0.2150513617	0.2030119591	0.1910836533
14.7	0.2517624297	0.2391893250	0.2267156141	0.2143550643	0.2020967518
14.8	0.2642412235	0.2513745368	0.2385959301	0.2259207440	0.2133386620
14.9	0.2769118084	0.2637591827	0.2506829143	0.2376999829	0.2248007495
15.0	0.2897638768	0.2763333280	0.2629670075	0.2496835991	0.2364742105
