29.6	14.4	11.0	0.0119935002	
29.6	14.4	27.8	0.0196075171	
29.6	14.6	10.8	0.0080149443	
29.6	14.6	27.6	0.0187579809	
29.6	14.6	27.8	0.0131860744	
29.6	14.8	10.6	0.0085483974	
29.6	14.8	10.8	0.0130520368	
29.6	14.8	27.6	0.0059171652	
29.6	15.0	10.4	0.0155861395	
29.6	15.0	10.6	0.0090373891	
29.6	15.0	27.4	0.0068191639	
29.6	15.0	27.6	0.0164244022	
29.6	15.2	10.4	0.0149967662	
29.6	15.2	27.2	0.0103085759	
29.6	15.2	27.4	0.0153590026	
29.6	15.4	27.0	0.0182295077	
29.8	14.4	11.0	0.0178196421	
29.8	14.4	28.0	0.0172107978	
29.8	14.6	10.8	0.0145031939	
29.8	14.6	11.0	0.0140873207	
29.8	14.6	27.8	0.0139641041	
29.8	14.8	10.6	0.0173979418	
29.8	14.8	10.8	0.0054028630	
29.8	14.8	27.6	0.0130768151	
29.8	14.8	27.8	0.0163272584	
29.8	15.0	10.6	0.0049606053	
29.8	15.0	10.8	0.0182359123	
29.8	15.0	27.4	0.0147585413	
29.8	15.0	27.6	0.0074430024	
29.8	15.2	10.4	0.0118458553	
29.8	15.2	10.6	0.0140226478	
29.8	15.2	27.2	0.0191751220	
29.8	15.2	27.4	0.0077311510	
29.8	15.2	27.6	0.0195323471	
29.8	15.4	10.2	0.0173215110	
29.8	15.4	10.4	0.0193528668	
29.8	15.4	27.2	0.0140643623	
29.8	15.4	27.4	0.0197571330	
30.0	14.4	11.2	0.0176127095	
30.0	14.6	11.0	0.0115126067	
30.0	14.6	28.0	0.0184243808	
30.0	14.8	10.8	0.0088673575	
30.0	14.8	11.0	0.0192110960	
30.0	14.8	27.8	0.0082842824	
30.0	15.0	10.6	0.0140249004	
30.0	15.0	10.8	0.0104206016	
30.0	15.0	27.6	0.0074246682	
30.0	15.0	27.8	0.0189427249	
30.0	15.2	10.6	0.0069542433	
30.0	15.2	27.4	0.0093854563	
30.0	15.2	27.6	0.0111012348	
30.0	15.4	10.4	0.0117132230	
30.0	15.4	10.6	0.0190462571	
30.0	15.4	27.2	0.0156710892	
30.0	15.4	27.4	0.0121555443	
30.0	15.6	10.2	0.0175148548	
30.0	15.6	27.2	0.0178859991	
